pickup_datetime,Unnamed: 0,passenger_count,tripduration,tripdistance,scaled_count
2019-03-19,18,52981,835.3465204507277,1.08110380043891,0.482229787666881
2019-03-20,19,55379,887.7363982737138,1.0859216037915986,0.5995037990785904
2019-03-21,20,21238,763.5524531500142,0.9370230062544594,-1.0701592633097208
2019-03-22,21,35463,892.5178072921072,1.003021013030548,-0.374486697700227
2019-03-23,22,37375,1009.6788762541806,1.039891894075684,-0.2809804800942269
2019-03-24,23,50312,1112.4445062808077,1.1404439086769986,0.3517025414375848
2019-03-25,24,53451,846.2677031299695,1.09036371826464,0.5052151026641718
2019-03-26,25,55414,780.9519615981521,1.0684602243695136,0.6012154714720057
2019-03-27,26,54473,825.7093238852275,1.062170298172196,0.5551959365518979
2019-03-28,27,58529,823.7990910488817,1.0725807912214491,0.7535543144859651
2019-03-29,28,59307,955.7210953175847,1.0871546921210786,0.7916023465453104
2019-03-30,29,66662,1316.5987519126338,1.196910689075413,1.1512980737901488
2019-03-31,30,32762,923.3874610829621,1.0007213807520152,-0.5065789015463601
2019-04-01,0,51391,885.8467825105562,1.0508843713902796,0.40447095608030137
2019-04-02,1,57891,778.4470643105146,1.0732175725832631,0.7223529720002809
2019-04-03,2,67911,980.3807336072213,1.1258915737770432,1.212380325772311
2019-04-04,3,66396,914.6102174829808,1.1064758382797664,1.1382893636001927
2019-04-05,4,34459,808.073072346847,1.011831273181057,-0.4235872429284823
2019-04-06,5,66529,1352.1974176674833,1.2039022135478863,1.1447937186951707
2019-04-07,6,64709,1432.7495711570261,1.1831074920654057,1.0557867542375765
2019-04-08,7,70500,1222.1554751773047,1.1729124481273552,1.3389951779595153
2019-04-09,8,59327,964.3459976064861,1.0771830781470555,0.7925804450558334
2019-04-10,9,70977,1056.2679600433944,1.1298984295403207,1.362322827435489
2019-04-11,10,62414,922.9654244240074,1.0800488548538996,0.9435499501550606
2019-04-12,11,57998,1015.9725162936653,1.078851073584343,0.727585799031579
2019-04-13,12,71492,1516.8854557153247,1.2010649319944544,1.3875088640814566
2019-04-14,13,58470,1528.2230887634687,1.1345491256202185,0.7506689238799222
2019-04-15,14,45654,1101.7469006001666,1.0529189659001377,0.12390339833677481
2019-04-16,15,63316,1067.0105660496556,1.1078761249385176,0.9876621929796485
2019-04-17,16,65238,1054.0477022594193,1.1132790674449051,1.08165745984091
2019-04-18,17,61555,974.3323694257167,1.0855675077999052,0.9015406191280971
2019-04-19,18,64933,1086.8171653858592,1.114870306508596,1.0667414575554341
2019-04-20,19,36784,1095.4482383645063,1.0512045483480654,-0.3098832910801819
2019-04-21,20,51865,1233.7144895401525,1.1495174059986413,0.42765189077969684
2019-04-22,21,44109,918.7019429141444,1.0473200916788017,0.04834528839887198
2019-04-23,22,75434,1014.5208791791499,1.1749784304678852,1.5802920805055427
2019-04-24,23,77723,1056.2029901058888,1.1730191551734,1.6922354550349017
2019-04-25,24,60821,901.323539566926,1.0940082476374862,0.8656444037919026
2019-04-26,25,37115,823.2319816785666,1.0198718154530404,-0.29369576073102605
2019-04-27,26,56434,1112.7903391572456,1.109222699168534,0.6510984955086794
2019-04-28,27,41200,937.6906553398061,1.0092777120678025,-0.09391913995670041
2019-04-29,28,60789,833.6179736465479,1.1093132329872597,0.8640794461750657
2019-04-30,29,62660,825.6657835939992,1.0995634153138167,0.9555805618344937
2019-05-01,0,60897,809.1961180353712,1.0889437439880456,0.86936117813189
2019-05-02,1,68701,959.4246517517939,1.1339031503136845,1.25101521693797
2019-05-03,2,62405,1071.116032369201,1.0889140332859748,0.9431098058253252
