pickup_datetime,passenger_count,trip_distance
2019-10-08,633866,814542.4446145869
2019-10-09,674520,700866.2384330657
2019-10-10,719434,684845.1164207271
2019-10-11,798551,707748.2141682077
2019-10-12,854661,501003.92319461727
2019-10-13,761994,310464.49554491654
2019-10-14,589983,427123.82552933507
2019-10-15,645610,675639.2871675435
2019-10-16,793487,428228.46078515303
2019-10-17,736030,367509.8511008226
2019-10-18,820175,321202.1408267862
2019-10-19,870494,265034.28377457085
2019-10-20,803150,328675.3323679929
2019-10-21,624642,355255.39743866
2019-10-22,695246,436075.4595413278
2019-10-23,685241,398309.4554885078
2019-10-24,726081,275834.69132016273
2019-10-25,813158,283101.7037246503
2019-10-26,913661,143273.52522400883
2019-10-27,835216,110022.72252026471
2019-10-28,637631,270153.1971488204
2019-10-29,688105,178952.046489939
2019-10-30,690797,140203.41594522804
2019-10-31,784794,101575.72236271865
2019-11-01,882342,23923.452291906906
2019-11-02,896943,20660.36173635884
2019-11-03,745910,20396.906631199272
2019-11-04,660234,22726.808318458465
2019-11-05,651008,21607.527060359098
2019-11-06,692760,23601.698926964476
2019-11-07,775145,24551.917416654094
2019-11-08,885565,23894.100285912573
2019-11-09,926488,20450.52991002328
2019-11-10,791208,20126.50181554976
2019-11-11,620363,19629.791356508576
2019-11-12,763317,68524.51299960047
2019-11-13,772389,22539.18755258414
2019-11-14,785005,23132.255364140197
2019-11-15,856659,23406.248459061117
2019-11-16,964278,76677.89039452797
2019-11-17,820356,21205.773288974415
2019-11-18,748011,23289.023106706067
2019-11-19,707543,23554.823921509742
2019-11-20,744283,22506.847748887187
2019-11-21,778189,23522.157706469763
2019-11-22,890826,23545.787702108966
2019-11-23,937899,22397.546974027624
2019-11-24,837257,21276.902293686544
2019-11-25,668563,23427.086971899953
2019-11-26,676869,24925.59401199887
2019-11-27,731724,68731.4979551091
2019-11-28,690122,21531.85442196111
2019-11-29,647525,19459.957735356627
2019-11-30,725984,25341.0241980403
2019-12-01,752145,21961.674830494114
2019-12-02,741368,23596.021097578174
2019-12-03,751909,24160.951888100644
2019-12-04,754830,24556.726110625554
2019-12-05,803856,25871.11920123121
2019-12-06,874161,27924.222369989395
2019-12-07,966486,24400.478641412345
2019-12-08,815852,21385.88448791174
2019-12-09,795987,24926.744003500073
2019-12-10,754650,24592.508067757615
2019-12-11,802025,22987.80953580494
2019-12-12,839258,26005.179204892287
2019-12-13,969878,28602.084010382307
2019-12-14,1004826,23294.954298532553
2019-12-15,842085,22336.72588640223
2019-12-16,748687,69714.30290988329
2019-12-17,823565,23533.42354823105
2019-12-18,802894,70513.20449084803
2019-12-19,896444,24507.177278693212
2019-12-20,910531,24613.573532365328
2019-12-21,870675,23829.76199380615
2019-12-22,723519,20070.543382603242
2019-12-23,628730,22938.252353888704
2019-12-24,662295,23874.156054366948
2019-12-25,529205,19402.72126343236
2019-12-26,527879,20856.06768411971
2019-12-27,612615,21572.977366090097
2019-12-28,666408,22588.201350753785
2019-12-29,680193,19334.39390445452
2019-12-30,673261,20469.221866289532
2019-12-31,776331,19244.282116836264
2020-01-01,745135,18786.559600924345
2020-01-02,560047,20485.081581214694
2020-01-03,658199,21791.264497644515
2020-01-04,706600,20608.108105858282
2020-01-05,645900,18787.48463173362
2020-01-06,614899,20082.162364273918
2020-01-07,619564,19592.490171219983
2020-01-08,666209,19407.23321015915
2020-01-09,718978,20111.897233933458
2020-01-10,765774,20871.258497051313
2020-01-11,823884,18952.89126193783
2020-01-12,718447,20511.39325131631
2020-01-13,669701,20287.675791581598
2020-01-14,673533,20671.88687852506
2020-01-15,671975,20617.433300054458
2020-01-16,742813,20978.996949154047
2020-01-17,873274,21536.85769478447
2020-01-18,859139,20343.49055027718
2020-01-19,760614,17711.300140906103
2020-01-20,644311,18204.179646791956
2020-01-21,708513,20962.865862061
2020-01-22,714242,20501.00376948326
2020-01-23,742059,21177.783653656417
2020-01-24,826663,20578.460520185396
2020-01-25,940432,19971.34784258008
2020-01-26,753554,18876.13089786397
2020-01-27,663543,19769.406437122438
2020-01-28,681130,19899.543836494086
2020-01-29,717038,20455.666078177783
2020-01-30,772724,20403.535272520818
2020-01-31,860019,20855.214223317722
2020-02-01,882183,18330.911308237846
2020-02-02,827463,18062.563443528226
2020-02-03,680770,20247.91672001136
2020-02-04,684576,20134.980860747186
2020-02-05,727910,39863.6057256023
2020-02-06,805388,20990.325376702953
2020-02-07,926497,21684.015821452744
2020-02-08,948872,18901.781791175155
2020-02-09,802697,18755.365019462144
2020-02-10,746033,21265.36942732586
2020-02-11,721306,21067.1340638268
2020-02-12,743220,20137.354723365024
2020-02-13,812725,21656.963043447548
2020-02-14,954933,21278.517468849313
2020-02-15,937739,19125.14875478223
2020-02-16,783068,19754.015766304805
2020-02-17,626693,17415.252829722514
2020-02-18,661754,19705.77330765952
2020-02-19,707043,19952.91561110226
2020-02-20,785613,20105.160796511234
2020-02-21,885713,20693.29785647472
2020-02-22,921381,18926.71366833881
2020-02-23,795829,19462.996007135815
2020-02-24,691718,21246.58420493976
2020-02-25,758225,20689.021536034925
2020-02-26,782302,21523.916117049408
2020-02-27,856357,21899.21639649151
2020-02-28,938766,21549.262716636404
2020-02-29,1005199,19776.175273640325
2020-03-01,827807,20826.46650797491
2020-03-02,712304,19860.845631614815
2020-03-03,764664,21021.366349940436
2020-03-04,775554,22415.080626228242
2020-03-05,799329,20960.789457869803
2020-03-06,937375,21860.08822151392
2020-03-07,934629,18421.739814030334
2020-03-08,772647,18120.010223028257
2020-03-09,690598,19830.447216221037
2020-03-10,686634,19635.987539256323
2020-03-11,689325,19389.76612309985
2020-03-12,702937,20265.82625035438
2020-03-13,718173,19292.06301351261
2020-03-14,608843,15141.990329342269
2020-03-15,479264,16309.320175796427
2020-03-16,435934,18188.243029152152
2020-03-17,350609,16763.563174727627
2020-03-18,304401,17454.428252922036
2020-03-19,285418,17385.859961011716
2020-03-20,293810,18214.138404055047
2020-03-21,237689,15595.974722638482
2020-03-22,176381,14947.638232694784
2020-03-23,185786,16270.88105298696
2020-03-24,162164,14083.390931233573
2020-03-25,160951,15815.580953449284
2020-03-26,161457,16037.64210387827
2020-03-27,179722,14617.960840573025
2020-03-28,152969,16334.875847693682
2020-03-29,125190,15155.032573026416
2020-03-30,150289,13724.015038214433
2020-03-31,146084,14379.553844199922
2020-04-01,145920,14418.338784748783
2020-04-02,144324,11594.209082924965
2020-04-03,164618,13500.810095691942
2020-04-04,135887,16206.74146450022
2020-04-05,114643,10070.266247899639
2020-04-06,139997,13013.458570365454
2020-04-07,137769,11583.963527595928
2020-04-08,139127,11176.591249663605
2020-04-09,139779,15461.880240651793
2020-04-10,158460,11272.617141483783
2020-04-11,142092,14239.830215136792
2020-04-12,119682,12909.693440845644
2020-04-13,151355,12611.215033597731
2020-04-14,147488,14073.633016838536
2020-04-15,162731,14543.034857666842
2020-04-16,166050,11764.38306750415
2020-04-17,188331,14324.846284418778
2020-04-18,158651,12721.581302017406
2020-04-19,140534,10762.3786851519
2020-04-20,167306,11322.566941333624
2020-04-21,161913,11201.219832662147
2020-04-22,167930,11638.280076677303
2020-04-23,168805,14463.462716048998
2020-04-24,191759,12977.538754082558
2020-04-25,171226,10396.580681679703
2020-04-26,144677,13933.453261104889
2020-04-27,170588,13853.369155445964
2020-04-28,174960,11828.410857283463
2020-04-29,178193,13415.828226853355
2020-04-30,191032,12521.007451759566
2020-05-01,194250,13725.946546180403
2020-05-02,182854,10685.072073943942
2020-05-03,161439,11756.838073129593
2020-05-04,173864,18625.204081808868
2020-05-05,173123,20415.99717174936
2020-05-06,178023,15386.351429800892
2020-05-07,177614,16839.33797707749
2020-05-08,206522,11853.500099638286
2020-05-09,181447,9643.147489738569
2020-05-10,185809,11639.806995689569
2020-05-11,175272,13462.4592418511
2020-05-12,172606,13237.476185745203
2020-05-13,179704,31003.120707745795
2020-05-14,184314,13748.833567475813
2020-05-15,228254,18760.773439294106
2020-05-16,216297,16182.150839125197
2020-05-17,176038,13817.630027903197
2020-05-18,184764,14660.330666297785
2020-05-19,187457,15883.238243144702
2020-05-20,196486,14192.777498519892
2020-05-21,205532,16225.672986223946
2020-05-22,237833,17693.68249383216
2020-05-23,200597,43221.095839505826
2020-05-24,191323,23791.331266946472
2020-05-25,194004,8632.104727811893
2020-05-26,211060,9156.151561004395
2020-05-27,216633,7831.82996758718
2020-05-28,215011,9153.939632291856
2020-05-29,246591,8501.956584347117
2020-05-30,252408,8140.048052390389
2020-05-31,221169,7546.105763058723
2020-06-01,246323,9015.013448747919
2020-06-02,208073,9162.769271277912
2020-06-03,209829,8896.19241961175
2020-06-04,226714,8755.158627691639
2020-06-05,237385,9013.10709975838
2020-06-06,221414,9805.812993156156
2020-06-07,221163,12885.331872747744
2020-06-08,257271,9093.96488747298
2020-06-09,271915,8924.374533094244
2020-06-10,279325,8591.470449174576
2020-06-11,276176,9017.72693143267
2020-06-12,314663,9535.913582415798
2020-06-13,308555,8477.234420582607
2020-06-14,255817,8489.627334231325
2020-06-15,262604,9624.9191470969
2020-06-16,273153,9219.394158904075
2020-06-17,286359,9258.426602321993
2020-06-18,293875,8759.431910771476
2020-06-19,332048,9763.473994468864
2020-06-20,323092,8496.66546899072
2020-06-21,276697,8801.406276286296
2020-06-22,291305,8957.93961657668
2020-06-23,309758,8901.871462696741
2020-06-24,314843,9288.255456403815
2020-06-25,327214,9724.631207514603
2020-06-26,366615,9654.222868326846
2020-06-27,351766,8619.153851550276
2020-06-28,300548,8122.171773178472
2020-06-29,310643,9306.529235472482
2020-06-30,315646,9785.069457539037
